,Income,enrolled_months,education_ordinary_domain,marital_status_ordinary_domain,age,Kidhome,Teenhome,children_number,Recency,MntWines,wines_perc,MntFruits,fruits_perc,MntMeatProducts,meat_perc,MntFishProducts,fish_perc,MntSweetProducts,sweet_perc,MntGoldProds,total_spent,NumDealsPurchases,NumWebPurchases,web_perc,NumCatalogPurchases,catalog_perc,NumStorePurchases,store_perc,total_purchases,spent_per_purchase,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,total_campaigns,Response
132,68352.0,78,4,3,46,0,1,1,47,614,73.27,16,1.91,132,15.75,43,5.13,33,3.94,33,838,3,8,36.36,5,22.73,9,40.91,22,38.09,6,0,0,0,0,0,0,0,0
133,41883.0,83,2,0,32,1,0,1,13,32,16.33,34,17.35,41,20.92,73,37.24,16,8.16,116,196,3,4,44.44,2,22.22,3,33.33,9,21.78,7,0,0,0,0,0,0,0,0
134,59809.0,88,2,1,44,0,2,2,36,598,72.22,16,1.93,141,17.03,32,3.86,41,4.95,49,828,3,3,25.0,3,25.0,6,50.0,12,69.0,8,0,0,0,0,0,0,0,0
135,23957.0,88,2,1,45,1,0,1,47,2,3.85,1,1.92,18,34.62,20,38.46,11,21.15,16,52,1,2,40.0,0,0.0,3,60.0,5,10.4,6,0,0,0,0,0,0,0,1
136,38547.0,78,2,0,39,1,0,1,49,6,33.33,1,5.56,10,55.56,0,0.0,1,5.56,4,18,1,1,33.33,0,0.0,2,66.67,3,6.0,8,1,0,0,0,0,0,0,0
137,35688.0,90,1,1,47,2,1,3,94,73,40.78,3,1.68,90,50.28,12,6.7,1,0.56,32,179,7,4,44.44,1,11.11,4,44.44,9,19.89,8,0,0,0,0,0,0,0,0
138,49605.0,68,3,1,54,0,0,0,65,42,35.29,16,13.45,29,24.37,12,10.08,20,16.81,8,119,1,2,28.57,1,14.29,4,57.14,7,17.0,3,0,0,0,0,0,0,0,0
139,59354.0,70,3,1,67,0,2,2,59,295,66.14,21,4.71,78,17.49,39,8.74,13,2.91,13,446,1,4,26.67,4,26.67,7,46.67,15,29.73,3,0,0,0,0,0,0,0,0
140,65747.0,71,2,1,51,0,1,1,96,346,77.4,17,3.8,48,10.74,23,5.15,13,2.91,13,447,4,8,53.33,1,6.67,6,40.0,15,29.8,6,0,0,0,0,1,0,1,0
141,46344.0,86,1,0,48,0,1,1,28,233,68.93,20,5.92,57,16.86,8,2.37,20,5.92,91,338,4,7,53.85,1,7.69,5,38.46,13,26.0,7,0,0,0,0,0,0,0,0
142,34176.0,69,2,4,32,1,0,1,12,5,7.25,7,10.14,24,34.78,19,27.54,14,20.29,20,69,4,3,42.86,0,0.0,4,57.14,7,9.86,6,0,0,0,0,0,0,0,0
143,61010.0,88,4,0,68,0,1,1,57,888,93.97,0,0.0,57,6.03,0,0.0,0,0.0,76,945,2,8,33.33,5,20.83,11,45.83,24,39.38,5,0,0,0,0,0,0,0,0
144,69372.0,84,2,0,71,0,0,0,10,997,74.46,26,1.94,269,20.09,34,2.54,13,0.97,42,1339,1,10,50.0,4,20.0,6,30.0,20,66.95,4,0,0,0,0,1,1,2,1
145,49967.0,79,2,3,62,0,1,1,4,212,69.97,6,1.98,69,22.77,4,1.32,12,3.96,3,303,3,6,50.0,1,8.33,5,41.67,12,25.25,7,0,0,0,0,0,0,0,0
146,60199.0,77,2,3,42,1,2,3,49,8,44.44,1,5.56,7,38.89,2,11.11,0,0.0,0,18,1,0,0.0,0,0.0,3,100.0,3,6.0,4,0,0,0,0,0,0,0,0
147,55375.0,76,2,0,43,0,1,1,3,42,28.38,11,7.43,57,38.51,10,6.76,28,18.92,14,148,1,1,12.5,1,12.5,6,75.0,8,18.5,2,0,0,0,0,0,0,0,0
148,80317.0,78,2,3,65,0,0,0,64,536,45.66,11,0.94,387,32.96,149,12.69,91,7.75,57,1174,1,3,17.65,4,23.53,10,58.82,17,69.06,1,0,0,0,0,0,0,0,0
149,30523.0,79,3,3,62,2,1,3,0,5,62.5,0,0.0,3,37.5,0,0.0,0,0.0,5,8,1,1,33.33,0,0.0,2,66.67,3,2.67,7,0,0,0,0,0,0,0,0
150,70356.0,87,4,1,75,0,0,0,20,1349,80.63,16,0.96,249,14.88,43,2.57,16,0.96,33,1673,2,10,40.0,6,24.0,9,36.0,25,66.92,6,0,0,0,0,0,0,0,0
151,23228.0,73,2,1,36,1,0,1,91,53,45.69,3,2.59,49,42.24,7,6.03,4,3.45,5,116,4,3,42.86,0,0.0,4,57.14,7,16.57,8,0,0,0,0,0,0,0,0
152,74165.0,81,4,2,45,0,0,0,9,1001,78.14,12,0.94,240,18.74,16,1.25,12,0.94,12,1281,1,5,26.32,4,21.05,10,52.63,19,67.42,2,0,0,0,0,0,0,0,0
153,157243.0,71,4,1,47,0,1,1,98,20,1.24,2,0.12,1582,98.44,1,0.06,2,0.12,1,1607,15,0,0.0,22,100.0,0,0.0,22,73.05,0,0,0,0,0,0,0,0,0
154,43482.0,75,2,0,54,2,1,3,83,18,30.0,1,1.67,32,53.33,6,10.0,3,5.0,28,60,3,2,33.33,0,0.0,4,66.67,6,10.0,6,0,0,0,0,0,0,0,0
155,62551.0,75,2,2,67,0,0,0,27,125,31.73,16,4.06,98,24.87,134,34.01,21,5.33,27,394,1,6,35.29,7,41.18,4,23.53,17,23.18,3,0,0,0,1,0,0,1,0
156,52332.0,78,2,2,61,0,0,0,63,212,82.49,5,1.95,33,12.84,7,2.72,0,0.0,2,257,1,3,27.27,2,18.18,6,54.55,11,23.36,4,0,0,0,0,1,0,1,0
157,66951.0,75,2,3,32,0,0,0,46,277,27.9,162,16.31,305,30.72,173,17.42,76,7.65,124,993,1,3,21.43,4,28.57,7,50.0,14,70.93,1,0,0,0,0,0,0,0,0
158,26091.0,72,2,0,63,1,1,2,84,15,21.74,10,14.49,19,27.54,8,11.59,17,24.64,20,69,3,2,33.33,1,16.67,3,50.0,6,11.5,5,0,0,0,0,0,0,0,0
159,33456.0,70,2,0,55,1,1,2,58,7,24.14,3,10.34,10,34.48,8,27.59,1,3.45,7,29,2,1,25.0,0,0.0,3,75.0,4,7.25,7,0,0,0,0,0,0,0,0
160,28718.0,79,2,1,38,1,0,1,78,12,29.27,4,9.76,6,14.63,11,26.83,8,19.51,16,41,2,2,40.0,0,0.0,3,60.0,5,8.2,8,0,0,0,0,0,0,0,0
161,50447.0,70,2,1,50,2,0,2,4,85,70.25,7,5.79,24,19.83,2,1.65,3,2.48,27,121,1,3,42.86,1,14.29,3,42.86,7,17.29,6,0,0,0,0,0,0,0,0
162,53537.0,73,4,0,61,1,1,2,17,81,93.1,0,0.0,6,6.9,0,0.0,0,0.0,6,87,2,2,33.33,1,16.67,3,50.0,6,14.5,5,0,0,0,0,0,0,0,0
163,52074.0,70,2,3,53,0,1,1,77,59,83.1,0,0.0,12,16.9,0,0.0,0,0.0,48,71,1,2,33.33,2,33.33,2,33.33,6,11.83,4,0,0,0,1,0,0,1,0
164,80427.0,89,4,1,45,0,1,1,56,1149,63.52,71,3.92,449,24.82,69,3.81,71,3.92,26,1809,1,11,40.74,8,29.63,8,29.63,27,67.0,5,0,0,0,0,0,0,0,0
165,83837.0,86,4,1,72,0,0,0,79,847,70.17,66,5.47,119,9.86,86,7.13,89,7.37,111,1207,1,9,37.5,10,41.67,5,20.83,24,50.29,4,0,1,0,0,1,0,2,1
166,38853.0,69,4,1,50,1,1,2,90,29,67.44,0,0.0,14,32.56,0,0.0,0,0.0,2,43,2,2,40.0,0,0.0,3,60.0,5,8.6,7,0,0,0,0,0,0,0,0
167,38285.0,68,2,0,61,2,1,3,96,2,22.22,0,0.0,5,55.56,2,22.22,0,0.0,1,9,1,0,0.0,0,0.0,3,100.0,3,3.0,2,0,0,0,0,0,0,0,0
168,78497.0,74,1,1,69,0,0,0,44,207,27.42,26,3.44,447,59.21,75,9.93,0,0.0,223,755,1,5,20.83,7,29.17,12,50.0,24,31.46,2,0,1,0,0,0,0,1,0
169,51650.0,69,4,1,44,0,1,1,81,152,82.61,3,1.63,22,11.96,2,1.09,5,2.72,7,184,1,4,44.44,1,11.11,4,44.44,9,20.44,5,0,0,0,0,0,0,0,0
170,16248.0,69,1,1,32,1,0,1,77,12,25.0,11,22.92,10,20.83,3,6.25,12,25.0,9,48,3,2,33.33,1,16.67,3,50.0,6,8.0,6,0,0,0,0,0,0,0,0
171,66835.0,77,3,1,74,0,0,0,21,620,69.51,26,2.91,195,21.86,34,3.81,17,1.91,141,892,1,6,26.09,4,17.39,13,56.52,23,38.78,2,0,0,0,0,0,0,0,0
172,30477.0,73,3,1,36,1,0,1,16,47,87.04,1,1.85,6,11.11,0,0.0,0,0.0,12,54,1,1,20.0,1,20.0,3,60.0,5,10.8,6,0,0,0,0,0,0,0,0
173,28249.0,68,0,1,59,0,0,0,80,1,3.03,9,27.27,7,21.21,2,6.06,14,42.42,10,33,1,2,40.0,0,0.0,3,60.0,5,6.6,6,0,0,0,0,0,0,0,0
174,25271.0,86,2,1,37,1,0,1,45,10,23.26,1,2.33,18,41.86,10,23.26,4,9.3,7,43,1,1,25.0,1,25.0,2,50.0,4,10.75,9,0,0,0,0,0,0,0,0
175,32303.0,71,4,3,50,0,1,1,63,35,94.59,0,0.0,2,5.41,0,0.0,0,0.0,2,37,2,1,20.0,0,0.0,4,80.0,5,7.4,5,0,0,0,0,0,0,0,0
176,61286.0,78,2,1,54,0,1,1,34,356,72.51,0,0.0,107,21.79,19,3.87,9,1.83,117,491,2,7,43.75,1,6.25,8,50.0,16,30.69,5,0,0,0,0,0,0,0,0
177,74068.0,83,2,1,44,0,0,0,14,783,50.0,30,1.92,537,34.29,140,8.94,76,4.85,15,1566,1,4,17.39,10,43.48,9,39.13,23,68.09,2,0,0,0,0,0,0,0,0
178,45759.0,84,4,1,56,1,1,2,13,42,65.62,1,1.56,18,28.12,3,4.69,0,0.0,4,64,2,2,40.0,0,0.0,3,60.0,5,12.8,7,0,0,0,0,0,0,0,0
179,24882.0,89,0,0,42,1,0,1,52,1,2.27,4,9.09,10,22.73,29,65.91,0,0.0,36,44,1,1,25.0,1,25.0,2,50.0,4,11.0,6,0,0,0,1,0,0,1,0
180,66973.0,81,4,0,31,0,0,0,98,466,39.49,22,1.86,432,36.61,147,12.46,113,9.58,102,1180,1,8,29.63,7,25.93,12,44.44,27,43.7,3,0,0,0,0,0,0,0,0
181,36640.0,77,1,2,120,1,0,1,99,15,37.5,6,15.0,8,20.0,7,17.5,4,10.0,25,40,1,2,40.0,1,20.0,2,40.0,5,8.0,5,1,0,0,0,0,0,0,0
182,38872.0,81,2,1,32,1,0,1,93,23,33.33,3,4.35,21,30.43,3,4.35,19,27.54,22,69,2,3,50.0,0,0.0,3,50.0,6,11.5,8,0,0,0,0,0,0,0,0
183,51148.0,84,2,1,47,1,1,2,38,235,77.56,6,1.98,45,14.85,8,2.64,9,2.97,12,303,4,5,41.67,1,8.33,6,50.0,12,25.25,6,0,0,0,0,0,0,0,0
184,31353.0,74,2,1,43,1,1,2,24,10,41.67,0,0.0,10,41.67,3,12.5,1,4.17,7,24,2,1,25.0,1,25.0,2,50.0,4,6.0,8,0,0,0,0,0,0,0,0
185,69661.0,69,3,1,40,0,0,0,80,656,79.42,16,1.94,106,12.83,32,3.87,16,1.94,8,826,1,7,31.82,3,13.64,12,54.55,22,37.55,3,0,0,0,0,0,0,0,0
186,80067.0,77,2,1,66,0,0,0,82,519,33.51,17,1.1,813,52.49,27,1.74,173,11.17,51,1549,1,4,25.0,6,37.5,6,37.5,16,96.81,2,0,0,0,0,0,1,1,0
187,86718.0,85,2,1,66,0,0,0,20,344,31.33,189,17.21,482,43.9,50,4.55,33,3.01,172,1098,1,5,31.25,6,37.5,5,31.25,16,68.62,2,0,0,0,0,0,0,0,0
188,46854.0,71,4,3,47,1,1,2,81,96,52.17,1,0.54,79,42.93,7,3.8,1,0.54,79,184,6,5,55.56,1,11.11,3,33.33,9,20.44,8,0,0,0,1,0,0,1,1
189,69142.0,68,2,2,68,0,1,1,50,448,90.32,4,0.81,34,6.85,6,1.21,4,0.81,39,496,3,8,50.0,1,6.25,7,43.75,16,31.0,5,0,0,0,0,1,0,1,0
190,75922.0,74,2,3,52,0,0,0,60,265,22.03,138,11.47,553,45.97,224,18.62,23,1.91,92,1203,1,4,23.53,4,23.53,9,52.94,17,70.76,1,0,0,0,0,0,0,0,0
191,63693.0,76,2,2,42,0,1,1,63,587,53.56,43,3.92,337,30.75,42,3.83,87,7.94,54,1096,3,11,42.31,6,23.08,9,34.62,26,42.15,6,0,0,0,0,0,0,0,0
192,102160.0,87,4,0,43,0,0,0,54,763,64.55,29,2.45,138,11.68,76,6.43,176,14.89,58,1182,0,7,26.92,9,34.62,10,38.46,26,45.46,4,0,1,0,0,1,1,3,1
193,40637.0,79,4,3,55,1,1,2,72,22,62.86,0,0.0,13,37.14,0,0.0,0,0.0,3,35,2,1,25.0,0,0.0,3,75.0,4,8.75,7,0,0,0,0,0,0,0,0
194,18890.0,87,3,3,36,0,0,0,5,6,30.0,4,20.0,1,5.0,7,35.0,2,10.0,15,20,1,0,0.0,1,33.33,2,66.67,3,6.67,6,0,0,0,1,0,0,1,1
195,29604.0,74,2,0,32,1,0,1,88,7,17.95,6,15.38,13,33.33,7,17.95,6,15.38,14,39,1,1,25.0,0,0.0,3,75.0,4,9.75,9,0,0,0,1,0,0,1,0
196,48721.0,81,3,2,57,1,1,2,50,81,29.78,18,6.62,113,41.54,47,17.28,13,4.78,21,272,6,4,36.36,2,18.18,5,45.45,11,24.73,6,0,0,0,0,0,0,0,0
197,44794.0,68,2,1,54,0,1,1,99,54,88.52,0,0.0,7,11.48,0,0.0,0,0.0,4,61,1,2,40.0,0,0.0,3,60.0,5,12.2,6,0,0,0,0,0,0,0,0
198,64497.0,89,2,2,66,0,1,1,17,1170,72.58,48,2.98,320,19.85,42,2.61,32,1.99,192,1612,5,11,45.83,4,16.67,9,37.5,24,67.17,8,0,0,0,1,0,0,1,1
199,46097.0,83,2,0,64,0,1,1,11,72,30.9,24,10.3,68,29.18,65,27.9,4,1.72,8,233,5,3,30.0,1,10.0,6,60.0,10,23.3,4,0,0,0,0,0,0,0,0
200,77972.0,71,2,0,66,0,0,0,18,613,56.29,22,2.02,319,29.29,33,3.03,102,9.37,12,1089,1,4,21.05,6,31.58,9,47.37,19,57.32,1,0,0,0,0,0,0,0,0
201,44377.0,88,4,1,52,1,1,2,70,224,88.19,0,0.0,30,11.81,0,0.0,0,0.0,10,254,8,5,45.45,1,9.09,5,45.45,11,23.09,8,0,0,0,0,0,0,0,0
202,46014.0,85,3,0,46,1,1,2,21,410,82.49,0,0.0,59,11.87,19,3.82,9,1.81,44,497,10,7,43.75,1,6.25,8,50.0,16,31.06,7,0,0,0,0,0,0,0,0
203,70951.0,81,2,1,35,0,0,0,66,239,20.89,10,0.87,554,48.43,254,22.2,87,7.6,54,1144,1,3,18.75,4,25.0,9,56.25,16,71.5,1,0,0,0,0,0,0,0,0
204,41443.0,70,2,1,43,1,0,1,79,171,43.51,7,1.78,171,43.51,25,6.36,19,4.83,89,393,6,8,57.14,1,7.14,5,35.71,14,28.07,8,0,0,0,0,0,0,0,0
205,52195.0,69,1,3,42,2,1,3,2,12,75.0,0,0.0,4,25.0,0,0.0,0,0.0,1,16,1,1,33.33,0,0.0,2,66.67,3,5.33,8,0,0,0,0,0,0,0,0
206,83790.0,75,3,1,72,0,0,0,81,1076,67.29,16,1.0,417,26.08,42,2.63,48,3.0,16,1599,1,8,33.33,10,41.67,6,25.0,24,66.62,3,0,0,0,0,1,1,2,0
207,44551.0,78,3,4,66,0,1,1,24,182,83.11,4,1.83,33,15.07,0,0.0,0,0.0,66,219,2,4,40.0,1,10.0,5,50.0,10,21.9,7,0,0,0,0,0,0,0,0
208,69508.0,87,2,0,40,1,0,1,48,824,75.46,32,2.93,162,14.84,42,3.85,32,2.93,43,1092,2,11,42.31,4,15.38,11,42.31,26,42.0,6,0,0,0,0,0,0,0,0
209,45204.0,70,1,0,32,1,0,1,93,30,31.25,11,11.46,25,26.04,29,30.21,1,1.04,18,96,1,1,16.67,1,16.67,4,66.67,6,16.0,3,0,0,0,0,0,0,0,0
210,72460.0,75,2,1,51,0,0,0,56,377,36.35,10,0.96,540,52.07,80,7.71,30,2.89,10,1037,1,3,20.0,5,33.33,7,46.67,15,69.13,1,0,0,0,0,0,0,0,0
211,77622.0,70,4,0,50,0,2,2,3,520,74.29,7,1.0,154,22.0,19,2.71,0,0.0,14,700,2,6,30.0,3,15.0,11,55.0,20,35.0,3,0,0,0,0,0,0,0,0
212,30732.0,85,4,1,40,1,0,1,44,155,85.16,1,0.55,25,13.74,0,0.0,1,0.55,3,182,4,4,44.44,1,11.11,4,44.44,9,20.22,8,0,0,0,0,0,0,0,0
213,63887.0,89,2,2,58,0,1,1,38,897,77.8,23,1.99,207,17.95,15,1.3,11,0.95,92,1153,5,9,33.33,6,22.22,12,44.44,27,42.7,6,0,0,0,0,0,0,0,0
214,42011.0,83,2,0,42,1,0,1,46,131,87.33,0,0.0,16,10.67,2,1.33,1,0.67,39,150,4,3,37.5,1,12.5,4,50.0,8,18.75,8,0,0,0,0,0,0,0,0
215,51369.0,88,2,0,44,0,1,1,84,297,75.38,7,1.78,79,20.05,0,0.0,11,2.79,182,394,2,8,57.14,2,14.29,4,28.57,14,28.14,8,0,0,0,0,0,0,0,0
216,51537.0,86,2,2,68,0,1,1,27,787,77.84,20,1.98,204,20.18,0,0.0,0,0.0,92,1011,3,2,13.33,2,13.33,11,73.33,15,67.4,8,0,0,0,0,0,0,0,0
217,79930.0,90,4,1,48,0,0,0,72,792,45.62,86,4.95,740,42.63,67,3.86,51,2.94,17,1736,1,3,18.75,5,31.25,8,50.0,16,108.5,2,0,0,0,0,0,0,0,0
218,34320.0,72,4,0,34,1,0,1,66,4,23.53,1,5.88,9,52.94,3,17.65,0,0.0,0,17,1,1,33.33,0,0.0,2,66.67,3,5.67,8,0,0,0,0,0,0,0,0
219,37070.0,83,2,3,54,1,1,2,30,231,58.63,7,1.78,137,34.77,4,1.02,15,3.81,39,394,9,5,35.71,1,7.14,8,57.14,14,28.14,7,0,0,0,0,0,0,0,1
220,81975.0,85,1,2,58,0,1,1,2,983,62.97,76,4.87,184,11.79,180,11.53,138,8.84,27,1561,1,6,46.15,3,23.08,4,30.77,13,120.08,7,0,0,0,0,0,1,1,0
221,38590.0,81,2,0,49,1,0,1,65,3,15.79,1,5.26,8,42.11,4,21.05,3,15.79,3,19,1,1,33.33,0,0.0,2,66.67,3,6.33,8,0,0,0,0,0,0,0,0
222,15033.0,70,2,3,69,0,0,0,37,0,0.0,4,26.67,5,33.33,6,40.0,0,0.0,4,15,1,1,25.0,0,0.0,3,75.0,4,3.75,3,0,0,0,0,0,0,0,0
223,62745.0,83,4,1,55,0,1,1,89,562,51.8,21,1.94,464,42.76,28,2.58,10,0.92,32,1085,3,7,26.92,8,30.77,11,42.31,26,41.73,5,0,0,0,0,0,0,0,0
224,22212.0,74,1,1,45,1,0,1,49,5,10.42,9,18.75,20,41.67,6,12.5,8,16.67,21,48,2,2,33.33,0,0.0,4,66.67,6,8.0,6,0,0,0,0,0,0,0,0
225,23661.0,74,3,0,38,1,0,1,46,18,81.82,0,0.0,4,18.18,0,0.0,0,0.0,1,22,1,1,25.0,0,0.0,3,75.0,4,5.5,7,0,0,0,0,0,0,0,0
226,79761.0,76,4,3,62,0,1,1,32,415,69.87,5,0.84,124,20.88,15,2.53,35,5.89,11,594,1,5,27.78,2,11.11,11,61.11,18,33.0,3,0,0,0,0,0,0,0,0
227,7500.0,74,2,3,47,1,0,1,54,5,13.51,3,8.11,10,27.03,12,32.43,7,18.92,20,37,4,3,42.86,1,14.29,3,42.86,7,5.29,7,0,0,0,0,0,0,0,0
228,60182.0,69,1,3,127,0,1,1,23,8,40.0,0,0.0,5,25.0,7,35.0,0,0.0,2,20,1,1,33.33,0,0.0,2,66.67,3,6.67,4,0,0,0,0,0,0,0,0
229,73455.0,76,2,4,52,0,0,0,98,901,43.57,61,2.95,757,36.61,186,8.99,163,7.88,20,2068,1,6,28.57,5,23.81,10,47.62,21,98.48,3,0,0,0,0,1,0,1,0
230,64961.0,86,2,0,62,0,1,1,97,382,39.34,114,11.74,276,28.42,75,7.72,124,12.77,38,971,2,6,42.86,4,28.57,4,28.57,14,69.36,3,0,0,0,0,0,0,0,0
231,22804.0,79,2,3,49,1,0,1,75,14,56.0,1,4.0,7,28.0,2,8.0,1,4.0,1,25,1,2,50.0,0,0.0,2,50.0,4,6.25,9,0,0,0,0,0,0,0,0
232,73687.0,75,2,1,30,0,0,0,8,559,38.66,153,10.58,503,34.79,218,15.08,13,0.9,181,1446,1,3,14.29,9,42.86,9,42.86,21,68.86,2,0,1,0,0,0,0,1,1
233,61074.0,90,2,1,62,0,1,1,37,789,83.05,0,0.0,133,14.0,0,0.0,28,2.95,152,950,7,11,45.83,5,20.83,8,33.33,24,39.58,7,0,0,0,0,0,0,0,0
234,31686.0,68,4,1,56,1,1,2,31,11,68.75,0,0.0,5,31.25,0,0.0,0,0.0,1,16,2,1,25.0,0,0.0,3,75.0,4,4.0,6,0,0,0,0,0,0,0,0
235,80134.0,81,2,1,48,1,0,1,40,1218,75.65,16,0.99,272,16.89,104,6.46,0,0.0,80,1610,2,5,35.71,3,21.43,6,42.86,14,115.0,6,0,1,0,0,1,1,3,1
236,75027.0,85,2,1,67,0,1,1,74,925,70.45,64,4.87,179,13.63,133,10.13,12,0.91,77,1313,2,9,47.37,4,21.05,6,31.58,19,69.11,5,0,0,0,0,0,0,0,0
237,67546.0,90,4,1,32,0,0,0,90,864,44.22,134,6.86,768,39.3,150,7.68,38,1.94,172,1954,1,4,21.05,10,52.63,5,26.32,19,102.84,3,0,0,0,0,0,0,0,0
238,65176.0,88,3,0,51,0,1,1,57,960,65.71,28,1.92,183,12.53,220,15.06,70,4.79,70,1461,4,9,42.86,6,28.57,6,28.57,21,69.57,6,0,0,0,0,0,0,0,0
239,31160.0,77,3,3,45,1,0,1,59,16,31.37,3,5.88,25,49.02,6,11.76,1,1.96,13,51,2,2,40.0,0,0.0,3,60.0,5,10.2,8,0,0,0,0,0,0,0,0
240,29938.0,76,2,3,35,1,0,1,52,3,20.0,3,20.0,7,46.67,0,0.0,2,13.33,11,15,2,1,25.0,0,0.0,3,75.0,4,3.75,6,0,0,0,0,0,0,0,0
241,102692.0,82,2,2,46,0,0,0,5,168,17.43,148,15.35,444,46.06,32,3.32,172,17.84,148,964,1,6,21.43,9,32.14,13,46.43,28,34.43,2,0,1,1,0,1,1,4,1
242,26490.0,89,1,0,62,0,0,0,92,45,24.32,47,25.41,52,28.11,21,11.35,20,10.81,25,185,2,3,33.33,1,11.11,5,55.56,9,20.56,6,0,0,0,0,0,0,0,0
243,75702.0,90,2,0,53,1,1,2,77,650,58.14,28,2.5,353,31.57,45,4.03,42,3.76,30,1118,5,4,19.05,6,28.57,11,52.38,21,53.24,8,0,0,0,0,0,0,0,0
244,30899.0,88,4,3,46,1,0,1,35,24,75.0,0,0.0,8,25.0,0,0.0,0,0.0,1,32,2,1,25.0,0,0.0,3,75.0,4,8.0,6,0,0,0,0,0,0,0,0
245,63342.0,88,4,0,59,0,1,1,48,918,85.0,21,1.94,118,10.93,13,1.2,10,0.93,21,1080,3,8,50.0,3,18.75,5,31.25,16,67.5,6,0,0,0,0,1,0,1,0
246,45989.0,88,2,3,56,0,1,1,97,138,44.52,33,10.65,87,28.06,28,9.03,24,7.74,12,310,4,3,25.0,2,16.67,7,58.33,12,25.83,3,0,0,0,0,0,0,0,0
247,18701.0,80,2,3,56,1,1,2,95,12,35.29,4,11.76,2,5.88,10,29.41,6,17.65,10,34,4,2,33.33,0,0.0,4,66.67,6,5.67,5,0,0,0,0,0,0,0,0
248,40737.0,74,4,3,63,2,1,3,24,11,73.33,0,0.0,4,26.67,0,0.0,0,0.0,2,15,1,1,33.33,0,0.0,2,66.67,3,5.0,8,0,0,0,0,0,0,0,0
249,15287.0,88,2,2,41,1,0,1,60,1,5.56,2,11.11,8,44.44,4,22.22,3,16.67,13,18,2,1,25.0,1,25.0,2,50.0,4,4.5,7,0,0,0,1,0,0,1,1
250,69674.0,81,4,2,52,0,2,2,46,554,67.48,41,4.99,215,26.19,11,1.34,0,0.0,24,821,3,10,45.45,2,9.09,10,45.45,22,37.32,5,0,0,0,0,0,0,0,0
251,44159.0,68,3,1,50,1,0,1,85,167,62.31,2,0.75,62,23.13,24,8.96,13,4.85,7,268,4,4,36.36,1,9.09,6,54.55,11,24.36,5,0,0,0,0,0,0,0,0
252,37717.0,87,4,1,42,1,0,1,31,9,45.0,0,0.0,6,30.0,4,20.0,1,5.0,5,20,1,1,33.33,0,0.0,2,66.67,3,6.67,9,0,0,0,0,0,0,0,0
253,43776.0,84,3,0,68,1,1,2,9,177,69.41,2,0.78,71,27.84,3,1.18,2,0.78,20,255,6,5,45.45,2,18.18,4,36.36,11,23.18,8,0,0,0,0,0,0,0,1
254,38179.0,83,3,1,54,1,1,2,30,38,54.29,4,5.71,22,31.43,4,5.71,2,2.86,20,70,4,3,42.86,1,14.29,3,42.86,7,10.0,7,0,0,0,0,0,0,0,0
255,80124.0,68,2,1,57,0,0,0,47,483,38.52,84,6.7,398,31.74,205,16.35,84,6.7,241,1254,1,3,16.67,7,38.89,8,44.44,18,69.67,1,0,0,0,1,0,0,1,0
256,38097.0,88,4,1,50,1,1,2,70,77,66.96,2,1.74,35,30.43,0,0.0,1,0.87,69,115,4,3,42.86,2,28.57,2,28.57,7,16.43,7,0,0,0,1,0,0,1,1
257,72940.0,80,2,1,50,0,0,0,13,182,21.04,74,8.55,298,34.45,162,18.73,149,17.23,116,865,1,3,25.0,3,25.0,6,50.0,12,72.08,1,0,0,0,0,0,0,0,0
258,22070.0,76,2,0,50,1,0,1,11,10,21.74,7,15.22,19,41.3,8,17.39,2,4.35,21,46,2,2,33.33,2,33.33,2,33.33,6,7.67,6,0,0,0,0,0,0,0,0
259,69267.0,89,2,3,67,0,0,0,31,778,52.25,44,2.96,499,33.51,95,6.38,73,4.9,146,1489,2,3,25.0,4,33.33,5,41.67,12,124.08,7,0,0,0,0,0,0,0,1
260,31788.0,71,3,3,37,1,0,1,15,16,29.63,7,12.96,23,42.59,0,0.0,8,14.81,6,54,3,3,42.86,0,0.0,4,57.14,7,7.71,5,1,0,0,0,0,0,0,0
261,61905.0,72,4,0,45,0,1,1,2,167,76.61,0,0.0,43,19.72,6,2.75,2,0.92,13,218,2,4,40.0,2,20.0,4,40.0,10,21.8,5,0,0,0,0,0,0,0,0
262,29315.0,70,2,1,60,1,1,2,55,13,29.55,2,4.55,14,31.82,8,18.18,7,15.91,4,44,4,2,33.33,0,0.0,4,66.67,6,7.33,6,0,0,0,0,0,0,0,0
263,33378.0,84,2,2,57,1,1,2,38,33,37.08,6,6.74,40,44.94,3,3.37,7,7.87,10,89,3,2,33.33,0,0.0,4,66.67,6,14.83,7,0,0,0,0,0,0,0,0
264,66313.0,77,4,0,57,0,1,1,86,625,81.91,7,0.92,99,12.98,10,1.31,22,2.88,7,763,2,6,28.57,3,14.29,12,57.14,21,36.33,4,0,0,0,0,0,0,0,0
265,60714.0,85,2,3,64,0,0,0,56,216,27.17,162,20.38,224,28.18,101,12.7,92,11.57,162,795,2,7,33.33,4,19.05,10,47.62,21,37.86,5,0,0,0,0,0,0,0,1
266,77882.0,70,3,0,39,0,0,0,29,68,8.47,129,16.06,396,49.32,188,23.41,22,2.74,15,803,1,3,27.27,3,27.27,5,45.45,11,73.0,1,0,0,0,0,0,0,0,0
